address,gmap_id,latitude,longitude,category,avg_rating,num_of_reviews,Hours_day,Hours_night,general_category,res_asian,res_latin,res_euro,res_fast,res_vegan,religion,recreation,bienestar,avg_rating_correction,Subcategoria
"Park, 2830 Lancaster Ave, Los Angeles, CA 90033",0x80c2c5e7ee188ebb:0x178c7394e48b94b7,34.0592077,-118.1949108,['Park' 'Tourist attraction'],4.4,48,0,0,Entertainment,0,0,0,0,0,0,0,1,,Bienestar general
"Bak Kung 2, 233 Vermont Ave, Los Angeles, CA 90004",0x80c2c764430224d5:0xaf7a66ba26e8f3c1,34.0694896,-118.2919371,['Korean barbecue restaurant'],4.5,218,91,14,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Tinchy's BBQ, 4499, 4415 South Hooper Avenue, Los Angeles, CA 90011",0x80c2c8f55b8746bd:0xcb5a7a1ac57d590d,34.003393,-118.252141,['Barbecue restaurant' 'BBQ area' 'Delivery Restaurant'],4.7,16,37,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"PSY on Pico, 9407 W Pico Blvd, Los Angeles, CA 90035",0x80c2bb11ba34d611:0x77092cbfdf72720d,34.0554175,-118.3941738,"['Hamburger restaurant' 'Chophouse restaurant' 'Fast food restaurant'
 'Hot dog restaurant' 'Kosher restaurant' 'Meat dish restaurant'
 'Restaurant' 'Salad shop']",4.6,88,4,0,Food,0,0,0,1,1,0,0,0,,Comida vegana
"KFC, 1244 South La Brea Ave, Los Angeles, CA 90019",0x80c2b8fd23584a1d:0x88f6bab879339054,34.0522464,-118.3437232,['Chicken restaurant' 'Fast food restaurant'],3.8,218,84,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"Little San Salvador Restaurant, 901 N Western Ave Suite #3, Los Angeles, CA 90029",0x80c2b8ae6e15916d:0x4b4c906c9152d95e,34.086878,-118.3095699,['Salvadoran restaurant'],4.3,128,55,0,Food,0,1,0,0,0,0,0,0,,Comida latina
"Next Health West Hollywood, 8570 Sunset Blvd, Los Angeles, CA 90069",0x80c2bec1be21cc25:0x9a2a34e8a68274c5,34.0925094,-118.3780608,"['Health spa' 'Fitness center' 'Medical spa' 'Physical fitness program'
 'Wellness center']",4.7,108,70,0,Beauty,0,0,0,0,0,0,0,1,,Bienestar general
"Conchitas Restaurant, 820 N Western Ave #111, Los Angeles, CA 90029",0x80c2b8ae52e8809b:0xca575f82516180d7,34.085305,-118.308626,['Salvadoran restaurant' 'Latin American restaurant' 'Mexican restaurant'],3.9,48,66,3,Food,0,1,0,1,0,0,0,0,,Comida latina
"Casita Taco, 609 S Spring St, Los Angeles, CA 90014",0x80c2c64aa164c0c7:0xe174d8730ecab252,34.0458186,-118.2514334,['Mexican restaurant'],4.3,28,94,15,Food,0,1,0,0,0,0,0,0,,Comida latina
"Hacienda Del Rey, 8347 Lincoln Blvd, Los Angeles, CA 90045",0x80c2b0eb488f9f01:0xe0d8a7a8807e5133,33.9614389,-118.420975,['Mexican restaurant' 'Restaurant'],4.4,318,0,0,Food,0,1,0,0,0,0,0,0,,Comida latina
"California Institute of Abnormal Arts, 11334 Burbank Blvd, Los Angeles, CA 91601",0x80c295eec5778f3d:0x85e36749290b9135,34.1719873,-118.3774298,['Night club'],3.9,38,18,12,Other,0,0,0,0,0,0,2,0,,Club nocturno
"11285 Santa Monica Blvd Parking, 11285 Santa Monica Blvd, Los Angeles, CA 90025",0x80c2bb70886c2839:0x5fe756c5429a19f9,34.0465828,-118.4474893,['Parking lot'],5.0,2,0,0,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"St. Paul's Catholic Church, 1920 S Bronson Ave, Los Angeles, CA 90018",0x80c2b85b9ec57d83:0x51acb0b7273d6cc,34.0396199,-118.3294382,['Catholic church' 'Church'],4.5,78,0,0,Religion,0,0,0,0,0,2,0,0,,Católico
"Mochi Dochi, 2130 Sawtelle Blvd # 211, Los Angeles, CA 90025",0x80c2bb985809a435:0x7811ef4c2ebe72f9,34.0392008,-118.4419355,"['Hot dog restaurant' 'Donut shop' 'Fast food restaurant'
 'Korean restaurant']",4.5,88,70,0,Food,1,0,0,1,0,0,0,0,,Comida asiática
"Ginza Ramen, 709 S Vermont Ave, Los Angeles, CA 90005",0x80c2c77915df07ab:0x37d91664d1291147,34.059309299999995,-118.2917931,['Ramen restaurant' 'Restaurant'],4.6,78,20,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Koyasan Buddhist Temple, 342 E 1st St, Los Angeles, CA 90012",0x80c2c647ebd4d8b7:0xa5c512242dbf74bc,34.0495583,-118.2399588,['Buddhist temple' 'Tourist attraction'],4.7,87,36,0,Religion,0,0,0,0,0,4,0,0,,Budista
"California Fresh, 2000 Westwood Blvd, Los Angeles, CA 90025",0x80c2bb9bf7c6de85:0x61df099c8310cb90,34.0466623,-118.4338574,"['Restaurant' 'Italian restaurant' 'Mediterranean restaurant'
 'Pizza restaurant']",4.4,188,54,0,Food,0,0,1,1,0,0,0,0,,Comida europea
"Palms Recreation Center, 2950 Overland Ave, Los Angeles, CA 90064",0x80c2bbb7c29ed5c5:0x30a1737c1f8b8474,34.0330462,-118.4175562,['Park' 'Tourist attraction'],4.5,184,65,0,Entertainment,0,0,0,0,0,0,0,1,,Bienestar general
"Mandeville Canyon Park, Los Angeles, CA 90049",0x80c2a2de2ad563c3:0x974a592eb6f9a7ac,34.0865157,-118.5090219,['Park' 'Tourist attraction'],4.7,78,0,0,Entertainment,0,0,0,0,0,0,0,1,,Bienestar general
"Schoenberg Hall, 445 Charles E Young Dr E, Los Angeles, CA 90095",0x80c2bc881b53b5a5:0x445868f6c913f54f,34.0706908,-118.4401319,['Concert hall' 'Event venue' 'Live music venue' 'Performing arts theater'],4.6,95,0,0,Entertainment,0,0,0,0,0,0,1,0,,Arte
"Butcher's Dog, 11301 W Olympic Blvd, Los Angeles, CA 90064",0x80c2bb0acdee752b:0xeb5d45e376267932,34.038365899999995,-118.4420295,['Gastropub' 'Bar' 'Live music venue' 'Pub' 'Restaurant' 'Sports bar'],4.2,326,78,2,Food,0,0,0,0,0,0,1,0,,Arte
"The Burgerian, 5820 Melrose Ave, Los Angeles, CA 90038",0x80c2b8cbe7ac16a3:0x9a1b79932a0286f2,34.0833588,-118.3273069,"['Bar & grill' 'Asian fusion restaurant' 'Chicken restaurant'
 'Hamburger restaurant' 'Salad shop' 'South American restaurant']",4.3,28,80,8,Food,1,1,0,1,1,0,0,0,,Comida asiática
"North End Pizzeria, 11628 Santa Monica Blvd, Los Angeles, CA 90025",0x80c2bb6f07df5343:0x15c8505ed818a8b9,34.0439493,-118.4541445,['Pizza restaurant' 'Italian restaurant' 'Restaurant'],4.2,95,20,0,Food,0,0,1,1,0,0,0,0,,Comida europea
"Pizza World, 365 S Fairfax Ave, Los Angeles, CA 90036",0x80c2b9309272b56d:0x63762cf150c68308,34.0702893,-118.3617063,"['Pizza restaurant' 'Kosher restaurant' 'Mexican restaurant'
 'Vegetarian restaurant']",4.6,238,47,0,Food,0,1,0,1,1,0,0,0,,Comida latina
"Bais Bezalel Chabad, 8850 W Pico Blvd, Los Angeles, CA 90035",0x80c2b95dbab206e7:0xba5924ad9b0fcbfb,34.0538742,-118.3855348,['Synagogue'],4.9,48,0,0,Religion,0,0,0,0,0,3,0,0,,Judío
"Pick Up Stix, 209 World Way, Los Angeles, CA 90045",0x80c2b128020a00b1:0x76adf728c7b7f57d,33.9458646,-118.4041915,['Asian fusion restaurant'],2.3,58,84,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Bread Bar Bistro, Westfield Century City,, 10250 Santa Monica Blvd, Los Angeles, CA 90067",0x80c2bb8b8914cd5f:0x91968f1c53b59619,34.0576705,-118.4187316,"['French restaurant' 'Bakery' 'Box lunch supplier' 'Cocktail bar'
 'Dessert shop' 'Fine dining restaurant' 'Takeout Restaurant'
 'Pizza delivery' 'Restaurant']",3.8,18,77,0,Food,0,0,1,1,0,0,0,0,,Comida europea
"California Roll & Sushi, 2919 Los Feliz Blvd UNIT 5, Los Angeles, CA 90039",0x80c2c0e7cd79e3b1:0x1ed22b78c9f176de,34.1264939,-118.2633496,['Sushi restaurant'],4.1,206,0,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Pizza Hut, 4356 Leimert Blvd, Los Angeles, CA 90008",0x80c2b789e5bca0e7:0xe84dddde1f149376,34.0049321,-118.3297899,"['Pizza delivery' 'Chicken wings restaurant' 'Takeout Restaurant'
 'Pizza restaurant']",4.0,407,100,16,Food,0,0,0,1,0,0,0,0,,Comida americana
"El Parque de Mexico, Los Angeles, CA 90031",0x80c2c677de432293:0x334f954a9f8cb2ed,34.0656568,-118.2061372,['Park' 'Tourist attraction'],4.2,36,0,0,Entertainment,0,0,0,0,0,0,0,1,,Bienestar general
"Rigos Tacos, 1816 Firestone Blvd, Los Angeles, CA 90001",0x80c2c96e163e0d4b:0x58bae205c2b40170,33.96,-118.24,['Mexican restaurant'],3.7,258,88,0,Food,0,1,0,0,0,0,0,0,,Comida latina
"House Of Boba, 5930 S Main St #102, Los Angeles, CA 90003",0x80c2c84853836ef1:0xbbf655870eca2517,33.986422,-118.273483,['Thai restaurant' 'Tea house'],4.4,127,60,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"carniceria y restaurante El chaparron, 6500 S Broadway, Los Angeles, CA 90003",0x80c2c835a523d221:0x9d9e4e72fdcd6398,33.9805154,-118.2780853,['Mexican restaurant'],4.3,58,70,7,Food,0,1,0,0,0,0,0,0,,Comida latina
"Boyle Heights Sports Center & Park, 933 S Mott St, Los Angeles, CA 90023",0x80c2c8a9ae0b5fd1:0x3da49a7eee79e824,34.032120899999995,-118.21414,['Park'],4.3,265,86,0,Entertainment,0,0,0,0,0,0,0,1,,Bienestar general
"East Los Angeles Library, 4837 E 3rd St, Los Angeles, CA 90022",0x80c2cf76235d9d6f:0x8f01e70b6668df61,34.0339873,-118.1597236,['Public library'],4.5,114,28,0,Food,0,0,0,0,0,0,1,0,,Arte
"CHILL Supply Co., 1500 Esperanza St, Los Angeles, CA 90023",0x80c2cf35db12a10d:0x4b998a0b55af230a,34.015718,-118.2006848,['Pharmacy'],4.4,58,0,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"Basketball courts, 1914 1/2, 1914 1/2 Riverside Dr Riverside Dr, Los Angeles, CA 90039",0x80c2c6d9f22ea83f:0x7c211f6b88fd9c58,34.0967725,-118.2473862,['Park'],4.5,64,0,0,Entertainment,0,0,0,0,0,0,0,1,,Bienestar general
"Cafe Verona, 201 South La Brea Ave, Los Angeles, CA 90036",0x80c2b8d8f6f1da1f:0x1885ac20e2f31ab1,34.0709032,-118.3442753,"['Italian restaurant' 'Brunch restaurant' 'Cafe' 'Espresso bar'
 'Lunch restaurant']",4.4,997,76,0,Food,0,0,1,0,0,0,0,0,,Comida europea
"Orangetheory Fitness, 640 N La Brea Ave, Los Angeles, CA 90038",0x80c2b8d524520011:0x50cf31097cee0168,34.083093,-118.343787,['Gym' 'Personal trainer' 'Physical fitness program'],4.9,98,66,17,Sports,0,0,0,0,0,0,0,1,,Bienestar general
"The Carving Board Koreatown, 687 S Hobart Blvd Suite D, Los Angeles, CA 90005",0x80c2b951e8f41b49:0x667a639d189061df,34.0615122,-118.3058265,['Sandwich shop' 'American restaurant' 'Deli'],3.9,18,91,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"AIR® Aerial Fitness, 8474 W 3rd St #200, Los Angeles, CA 90048",0x80c2b94b87b2230f:0x2d87c6f72f49d4d9,34.072975,-118.3757028,['Physical fitness program' 'Gym'],4.8,18,0,0,Sports,0,0,0,0,0,0,0,1,,Bienestar general
"Thai Spirit, 2617 Colorado Blvd, Los Angeles, CA 90041",0x80c2c16e785b2907:0x888b55980a8f98fa,34.1427421,-118.2232915,"['Thai restaurant' 'Asian restaurant' 'Delivery Restaurant'
 'Southeast Asian restaurant']",4.5,116,20,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"El Matador Taco Truck, 1174 N Western Ave, Los Angeles, CA 90028",0x80c2bf52cd85bf01:0x7a89962682f28e77,34.0927778,-118.3088889,['Taco restaurant' 'Mexican restaurant' 'Restaurant'],4.5,288,66,38,Food,0,1,0,0,0,0,0,0,,Comida latina
"Pazzaz Sushi, 2524 1/2 Hyperion Ave, Los Angeles, CA 90027",0x80c2c0cbb251648b:0x22752d0bb4f09967,34.104971,-118.272849,['Japanese restaurant' 'Asian restaurant' 'Sushi restaurant'],4.3,34,0,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Geisha House, 6633 Hollywood Blvd, Los Angeles, CA 90028",0x80c2bf23551e006d:0x2b2d1e30d67abc6d,34.1017827,-118.3345105,['Japanese restaurant' 'Restaurant' 'Sushi restaurant'],4.0,17,0,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"MulDaePo BBQ, 808 S Western Ave #207, Los Angeles, CA 90005",0x80c2b885d6652a99:0x808ed47a42af5e80,34.0568689,-118.3087057,"['Korean barbecue restaurant' 'Barbecue restaurant'
 'Traditional restaurant']",4.3,85,0,0,Food,1,0,0,1,0,0,0,0,,Comida asiática
"Hanabi Sushi & Teriyaki, 17711 Saticoy St, Los Angeles, CA 91335",0x80c29a26785b95fb:0x4f70cf2412b0ba2,34.209151,-118.519056,['Asian restaurant'],3.9,124,49,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"World Mission Society Church Of God, 1530 N Vermont Ave, Los Angeles, CA 90027",0x80c2c1ce55c0b813:0xb2a8d9bc4cb2ddca,34.0989869,-118.2914213,['Non-denominational church'],4.9,14,0,0,Religion,0,0,0,0,0,1,0,0,,Protestante
"Circle Park, 76th St., Los Angeles, CA 90047",0x80c2b7ca05527c75:0xe78ac494cecba9ca,33.9635558,-118.3219642,['Park' 'Tourist attraction'],4.6,218,98,21,Entertainment,0,0,0,0,0,0,0,1,,Bienestar general
"Hawaiian Barbecue Figueroa St, 7818 S Figueroa St, Los Angeles, CA 90007",0x80c2c7e21b6074ef:0xff5c109d374b48,33.968258299999995,-118.2826568,['Barbecue restaurant'],4.9,8,70,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"10e Restaurant, 811 W 7th St, Los Angeles, CA 90017",0x80c2c7b1517a68e3:0xfaa4c3c29397f5c7,34.0489889,-118.2589806,"['Mediterranean restaurant' 'Armenian restaurant' 'Cocktail bar' 'Gay bar'
 'Lebanese restaurant' 'Lounge' 'Middle Eastern restaurant' 'Restaurant'
 'Vegetarian restaurant' 'Wine bar']",4.3,258,76,2,Food,0,0,1,0,1,0,0,0,,Comida europea
"Fire Chicken, 3128 W 8th St, Los Angeles, CA 90005",0x80c2c77ee1913c03:0xe24c24faaf418c6a,34.0574813,-118.2952479,['American restaurant'],4.5,78,60,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"Boogie McGee’s Bayou Smokehouse BBQ, 3377 Wilshire Blvd #104, Los Angeles, CA 90010",0x80c2c77d09ed6891:0x656f53c4a8410390,34.0622606,-118.2975594,"['Barbecue restaurant' 'American restaurant' 'Bar' 'Bar & grill'
 'Family restaurant' 'Lunch restaurant' 'Restaurant']",4.6,178,57,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"WaBa Grill, 508 E Washington Blvd, Los Angeles, CA 90015",0x80c2c7d147d089f7:0xe9b4fdcdee505dc3,34.028618,-118.25998,"['Asian fusion restaurant' 'Asian restaurant' 'Fast food restaurant'
 'Health food restaurant' 'Rice restaurant']",4.2,238,60,0,Health,1,0,0,1,0,0,0,0,,Comida asiática
"Family Care Specialists Medical Group, 1701 East Cesar E Chavez Avenue #230, Los Angeles, CA 90033",0x80c2c60d99775a63:0x363c9e50274f5a23,34.0513785,-118.2171632,"['Medical group' 'Doctor' 'Family practice physician' 'Medical clinic'
 'Medical office' 'Walk-in clinic']",4.7,188,49,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"Cugurt, 1904 Hillhurst Ave, Los Angeles, CA 90027",0x80c2c0b1d4848d1d:0xf3b233b9016a7a2e,34.105753,-118.28703,"['Mediterranean restaurant' 'Greek restaurant' 'Takeout Restaurant'
 'Persian restaurant' 'Pizza delivery' 'Restaurant' 'Salad shop']",4.5,138,91,14,Food,0,0,1,1,1,0,0,0,,Comida europea
"Pimai Restaurant, 5833 Franklin Ave, Los Angeles, CA 90028",0x80c2bf440337496f:0xb50e1d5afb5e79f9,34.1055583,-118.316782,['Thai restaurant' 'Asian restaurant' 'Bar' 'Southeast Asian restaurant'],4.0,98,70,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Quiznos, 201 N Los Angeles St STE 22, Los Angeles, CA 90012",0x80c2c645f6fd40ad:0x8ca8a4179619371c,34.0542564,-118.2410812,['Sandwich shop' 'Caterer' 'Deli' 'Fast food restaurant' 'Restaurant'],3.7,64,77,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"TAPATIO""S TACOS -N- BEST BURRITOS., 1099-1071 N Ave 56, Los Angeles, CA 90042",0x80c2c40517b95c57:0xd23d51a493f945d3,34.119191,-118.1967311,['Mexican restaurant'],4.6,38,46,20,Food,0,1,0,0,0,0,0,0,,Comida latina
"REDCAT ROY AND EDNA DISNEY/CALARTS THEATER, 631 W 2nd St, Los Angeles, CA 90012",0x80c2c64d6ee27d1f:0x94f716fb13112a26,34.0550998,-118.2505888,['Auditorium' 'Art center' 'Performing arts theater'],4.7,106,0,0,Entertainment,0,0,0,0,0,0,1,0,,Arte
"Petite Taqueria, 755 N La Cienega Blvd, Los Angeles, CA 90069",0x80c2beb0bd46564d:0x80bfb3c67d827e6a,34.0851618,-118.3766191,['Mexican restaurant'],4.1,113,0,0,Food,0,1,0,0,0,0,0,0,,Comida latina
"Downtown LA Club Crawl, 1050 Flower St, Los Angeles, CA 90015",0x80c2c7b7e4135bf3:0x20f2caf62e977a47,34.0427073,-118.2635805,['Night club' 'Bar'],3.8,15,0,0,Food,0,0,0,0,0,0,2,0,,Club nocturno
"Cicada Club, 617 S Olive St, Los Angeles, CA 90014",0x80c2c7b4e31a2fe1:0xc5bd0edb9c8feea3,34.0477241,-118.2547008,"['Night club' 'Bar' 'Italian restaurant' 'Lounge'
 'Modern European restaurant' 'Restaurant' 'Wedding venue']",4.5,315,0,0,Food,0,0,1,0,0,0,2,0,,Comida europea
"Slauson Recreation Center, 5306 Compton Ave, Los Angeles, CA 90011",0x80c2c8fa1e380af9:0x316ad7eba6c4bffc,33.9944618,-118.2476309,['Park'],4.1,258,54,0,Entertainment,0,0,0,0,0,0,0,1,,Bienestar general
"Otomisan Restaurant, 2506 1/2 E 1st St, Los Angeles, CA 90033",0x80c2c607048a1ad9:0xe10b744a424e265d,34.0429122,-118.20839,['Japanese restaurant' 'Restaurant'],4.6,215,18,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Venice Indoor Pool, 2490 Walgrove Ave, Los Angeles, CA 90066",0x80c2ba8b7692bbcb:0x7e83c4574265bf6f,33.9949646,-118.4442705,['Public swimming pool'],4.3,68,0,0,Food,0,0,0,0,0,0,2,0,,Club nocturno
"EL RINCONCITO DE MAGO, 1901 S Alameda St #115, Los Angeles, CA 90058",0x80c2c89ad7626c5f:0xe434246c3efe81da,34.0196997,-118.2402241,['Mexican restaurant' 'Delivery Restaurant'],4.6,73,47,5,Food,0,1,0,0,0,0,0,0,,Comida latina
"DavidBarton, 12100 W Olympic Blvd, Los Angeles, CA 90064",0x80c2bb1249f4a02b:0x551ab2ddc184aa1f,34.0321523,-118.4539364,['Gym' 'Fitness center' 'Personal trainer' 'Yoga studio'],4.0,35,91,21,Sports,0,0,0,0,0,0,0,1,,Bienestar general
"Palms-Rancho Park Branch Library, 2920 Overland Ave, Los Angeles, CA 90064",0x80c2bbb796ceaf71:0xbf283345e6426cbb,34.0337837,-118.4181814,['Public library'],4.6,36,18,0,Food,0,0,0,0,0,0,1,0,,Arte
"Quiznos, 134 S Central Ave, Los Angeles, CA 90012",0x80c2c645f6fd40ad:0x788be59d0cb0fd0f,34.048198,-118.238998,['Sandwich shop' 'Caterer' 'Deli' 'Fast food restaurant' 'Restaurant'],3.8,48,0,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"Lexington Park, 5523 Lexington Ave, Los Angeles, CA 90038",0x80c2bf89f365eea7:0x31d451f449485882,34.0929363,-118.3100684,['Park'],3.3,3,0,0,Entertainment,0,0,0,0,0,0,0,1,,Bienestar general
"Chick 'n Chow, 9301 W Pico Blvd, Los Angeles, CA 90035",0x80c2bbe1e2b47acd:0x3c6606db321c3192,34.05562,-118.3929413,['Chicken restaurant'],4.0,113,70,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"Village Cafe & Pizza, Learning Center, 3710 W Martin Luther King Jr Blvd, Los Angeles, CA 90008",0x80c2b82e3f5a2857:0x3259634c11699ce7,34.0122299,-118.3386383,['Pizza restaurant'],4.6,85,60,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"La Esquinita, 4300 S Vermont Ave, Los Angeles, CA 90037",0x80c2c804d107208f:0x1622027cb4412d00,34.0053474,-118.2913596,['Mexican restaurant' 'Restaurant'],4.4,98,77,0,Food,0,1,0,0,0,0,0,0,,Comida latina
"Tacos El Carnal, 1201 Calada St, Los Angeles, CA 90023",0x80c2cf49c5194861:0x2a8d145878095363,34.0185642,-118.1978964,['Taco restaurant'],4.9,26,0,0,Food,0,1,0,0,0,0,0,0,,Comida latina
"Chilli Thai, 10889 W Pico Blvd, Los Angeles, CA 90064",0x80c2bba2dda52b9f:0xb26e16c14dd06032,34.039955299999995,-118.4294655,['Thai restaurant' 'Delivery Restaurant'],4.0,88,70,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"zpizza Tap Room, 5933 W Century Blvd, Los Angeles, CA 90045",0x80c2b6d41f0ff021:0x38f17423400d311e,33.946129,-118.3871678,['Pizza restaurant' 'Pizza delivery' 'Pizza Takeout' 'Sports bar'],4.2,245,60,0,Food,0,0,0,1,0,0,3,0,,Comida americana
"Roong-Fah, 3780, 4507 Valley Blvd ste 101, Los Angeles, CA 90032",0x80c2c5c1eb2a0e17:0xc0ff9993bec5124f,34.0628604,-118.1870772,"['Thai restaurant' 'Asian restaurant' 'Chinese restaurant'
 'Delivery Restaurant']",4.0,128,16,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Ombu Grill, 400 S Western Ave Unit 104, Los Angeles, CA 90020",0x80c2b89a29a445a7:0xdc8eedb98cb8aa2d,34.0670602,-118.3088728,['Korean barbecue restaurant'],4.3,118,14,4,Food,1,0,0,0,0,0,0,0,,Comida asiática
"California Gimbap & Udon (로데오 가주김밥), 833 S Western Ave #39, Los Angeles, CA 90005",0x80c2b885db85dd81:0x3dcee80274b598f5,34.057355099999995,-118.3095815,['Korean restaurant'],4.3,45,66,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Panaderia Morelos, 2439 East Cesar E Chavez Avenue, Los Angeles, CA 90033",0x80c2c607fd762fd1:0x9599eb99e27dceed,34.0464314,-118.2064279,['Bakery' 'Mexican restaurant'],4.3,268,84,27,Food,0,1,0,0,0,0,0,0,,Comida latina
"Kosher Pizza Station, 8965 W Pico Blvd #3332, Los Angeles, CA 90035",0x80c2b95e84389541:0x2395c8d683da0936,34.055448,-118.387587,"['Pizza restaurant' 'Delivery service' 'Italian restaurant'
 'Kosher restaurant' 'Delivery Restaurant' 'Takeout Restaurant'
 'Mexican restaurant']",4.7,197,41,0,Food,0,1,1,1,0,0,0,0,,Comida latina
"Eilat Bakery, 9060 W Pico Blvd, Los Angeles, CA 90035",0x80c2b95ef0a66109:0x3e18a60d24bcf1e0,34.0550122,-118.3892767,"['Kosher restaurant' 'Cafe' 'Caterer' 'Coffee shop'
 'Vegetarian restaurant']",3.2,138,48,1,Food,0,0,0,0,1,0,0,0,,Comida vegana
"Tender Greens, 1109 Glendon Ave, Los Angeles, CA 90024",0x80c2bc81908fd3b9:0x560826cae7cd57dd,34.0604948,-118.4445603,['American restaurant' 'Grocery delivery service' 'Restaurant'],4.4,345,77,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"Skylight Theatre Company, 1816 1/2 N Vermont Ave, Los Angeles, CA 90027",0x80c2b95a84d611b1:0x61bf1c78353a8204,34.1040603,-118.2915836,"['Stage' 'Non-profit organization' 'Performing arts group'
 'Performing arts theater']",4.7,48,0,0,Entertainment,0,0,0,0,0,0,1,0,,Arte
"Carl's Jr., 2110 W 7th St, Los Angeles, CA 90057",0x80c2c79f729749af:0xa8ab2ee93d091ed3,34.0564033,-118.2774801,['Fast food restaurant' 'Hamburger restaurant'],3.8,398,98,21,Food,0,0,0,1,0,0,0,0,,Comida americana
"El Sonsonateco Restaurant, 2171 W Washington Blvd, Los Angeles, CA 90018",0x80c2b870f6f56f91:0x88cbaa1584f276fb,34.040087199999995,-118.3082754,['Salvadoran restaurant' 'Latin American restaurant'],4.3,133,72,0,Food,0,1,0,1,0,0,0,0,,Comida latina
"Vim Thai 4 (Melrose), 5784 Melrose Ave, Los Angeles, CA 90004",0x80c2b8cbd7ce0bd5:0x636563420e48757a,34.0833237,-118.3262618,['Thai restaurant' 'Chinese restaurant' 'Restaurant'],4.4,86,73,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Rincon Taurino, 2308 W 11th St, Los Angeles, CA 90006",0x80c2c79b97e473bf:0x79768e8083ca1096,34.0512863,-118.2834769,['Mexican restaurant'],3.8,33,0,0,Food,0,1,0,0,0,0,0,0,,Comida latina
"Gourmet LA Bakery, 548 S Broadway, Los Angeles, CA 90013",0x80c2c64ac7ab519f:0x5b9f4740e032770,34.0468713,-118.2515765,"['Bakery' 'Cafe' 'Coffee shop' 'Takeout Restaurant' 'Sandwich shop'
 'Wedding bakery']",4.4,247,83,13,Food,0,0,0,1,0,0,0,0,,Comida americana
"Domino's Pizza, 1381 Sunset Blvd Ste B, Los Angeles, CA 90026",0x80c2c6fd747494fb:0x3b6cf4c08a479e63,34.0735284,-118.2511872,"['Pizza delivery' 'Delivery Restaurant' 'Takeout Restaurant'
 'Pizza restaurant' 'Pizza Takeout']",4.1,228,100,16,Food,0,0,0,1,0,0,0,0,,Comida americana
"Z Pasta Bar, 11419 Santa Monica Blvd, Los Angeles, CA 90025",0x80c2a4d1703ba09f:0xd45bf5febefc9a53,34.0458929,-118.4515097,['Restaurant' 'Italian restaurant'],3.9,58,0,0,Food,0,0,1,0,0,0,0,0,,Comida europea
"Pamore Pizza, 3340 S La Cienega Blvd, Los Angeles, CA 90016",0x80c2b998361ee819:0x6776f0c944720a6e,34.0267973,-118.3717066,['Pizza restaurant'],3.7,53,84,2,Food,0,0,0,1,0,0,0,0,,Comida americana
"CRUX CLIMB, 4441 Sunset Blvd # F, Los Angeles, CA 90027",0x80c2c7251b4ce279:0xf007c64b0548c838,34.0978558,-118.2861083,['Fitness center' 'Gym'],4.0,4,8,0,Sports,0,0,0,0,0,0,0,1,,Bienestar general
"Masjid Omar ibn Al-Khattab, 1025 W Exposition Blvd, Los Angeles, CA 90007",0x80c2c7fc3e0b32d9:0xeb0f7c455b10071c,34.018601499999995,-118.2924473,['Mosque' 'Tourist attraction'],4.7,248,56,0,Religion,0,0,0,0,0,5,0,0,,Musulmán
"Saint Cecilia Catholic Church, 4230 Normandie Ave, Los Angeles, CA 90037",0x80c2b7fdf1cf34f5:0x40e1d348703ed573,34.0063817,-118.2999827,['Catholic church' 'Church' 'Parish' 'Place of worship'],4.7,221,45,0,Religion,0,0,0,0,0,2,0,0,,Católico
"Subway, 1810 W Slauson Ave Unit D, Los Angeles, CA 90047",0x80c2b7dd3b8725dd:0xef5251991339c444,33.98809,-118.309951,"['Sandwich shop' 'Caterer' 'Fast food restaurant' 'Takeout Restaurant'
 'Restaurant']",4.0,188,98,19,Food,0,0,0,1,0,0,0,0,,Comida americana
